__Recipe,RECIPE NAME:,,Kani Kiuri Maki
Kani Kiuri Maki,MENU CATEGORY:,,Sushi Special rolls Rolls,,1
Kani Kiuri Maki,RECIPE,,AS PURCHASED,,,INVOICE,,RECIPE,,INDIVIDUAL
Kani Kiuri Maki,QTY,UNIT,QTY,UNIT,INGREDIENT,COST,UNIT,COST,UNIT,INGREDIENT COST
Kani Kiuri Maki,3.53,Oz(w),1,LB,Cucumber,0.059375,Oz(w),0.20959374999999997,Oz(w),0.20959374999999997
Kani Kiuri Maki,2.47,Oz(w),10,LB,Surimi,0.2678125,Oz(w),0.6614968750000001,Oz(w),0.6614968750000001
Kani Kiuri Maki,0.42,Oz(w),4.4,LB,Orange Masago,0.5312499999999999,Oz(w),0.22312499999999993,Oz(w),0.22312499999999993
Kani Kiuri Maki,1.7,Oz(w),25,LB,Avocado,0.115,Oz(w),0.1955,Oz(w),0.1955
Kani Kiuri Maki,0.035,Oz(w),500,Un,Nory Seaweed,0.25,Oz(w),0.00875,Oz(w),0.00875
Kani Kiuri Maki,,,,,,,TOTAL INGREDIENT COST,,,1.2984656250000002
Kani Kiuri Maki,,,,,,,15% Q FACTOR,,,0.1298465625
Kani Kiuri Maki,,,,,,,RECIPE COST,,,1.4283121875000002
Kani Kiuri Maki,,,,,,,PORTION COST,,,0.007439125976562501
Kani Kiuri Maki,PROCEDURE:,,,,,,ADDITIONAL COST,,,0.5
Kani Kiuri Maki,,,,,,,TOTAL COST,,,1.9357513134765627
Kani Kiuri Maki,,,,,,,DESIRED FOOD COST %,,,0.3
Kani Kiuri Maki,,,,,,,DESRIRED MENU PRICE,,,6.45250437825521
Kani Kiuri Maki,,,,,,,CURRENT PRICE,,,19
Kani Kiuri Maki,,,,,,,VARIANCE,,,12.54749562174479
Kani Kiuri Maki,,,,,,,ACTUAL FOOD COST,,,0.10188164807771383
