__Recipe,RECIPE NAME:,,Sushi Toki
Toki Salmon,MENU CATEGORY:,,Sushi,,1
Toki Salmon,RECIPE,,AS PURCHASED,,,INVOICE,,RECIPE,,INDIVIDUAL
Toki Salmon,QTY,UNIT,QTY,UNIT,INGREDIENT,COST,UNIT,COST,UNIT,INGREDIENT COST
Toki Salmon,0.42,Oz(w),22.8,LB,Salmon noruego,0.71875,Oz(w),0.301875,Oz(w),0.301875
Toki Salmon,0.63,Oz(w),10,LB,Surimi,0.2678125,Oz(w),0.168721875,Oz(w),0.168721875
Toki Salmon,0.017,Oz(w),500,Un,nory seaweed,0.25,Oz(w),0.00425,Oz(w),0.00425
Toki Salmon,,,,,,,TOTAL INGREDIENT COST,,,0.474846875
Toki Salmon,,,,,,,15% Q FACTOR,,,0.047484687500000004
Toki Salmon,,,,,,,RECIPE COST,,,0.5223315625
Toki Salmon,,,,,,,PORTION COST,,,0.0027204768880208334
Toki Salmon,PROCEDURE:,,,,,,ADDITIONAL COST,,,0.5
Toki Salmon,,,,,,,TOTAL COST,,,1.025052039388021
Toki Salmon,,,,,,,DESIRED FOOD COST %,,,0.3
Toki Salmon,,,,,,,DESRIRED MENU PRICE,,,3.4168401312934034
Toki Salmon,,,,,,,CURRENT PRICE,,,,6
Toki Salmon,,,,,,,VARIANCE,,,-3.4168401312934034
Toki Salmon,,,,,,,ACTUAL FOOD COST,,,-
