__Recipe,RECIPE NAME:,,Iku sake
Iku sake,MENU CATEGORY:,,Sushi,,1
Iku sake,RECIPE,,AS PURCHASED,,,INVOICE,,RECIPE,,INDIVIDUAL
Iku sake,QTY,UNIT,QTY,UNIT,INGREDIENT,COST,UNIT,COST,UNIT,INGREDIENT COST
Iku sake,0.52,Oz(w),22.8,LB,salmon noruego,0.71875,Oz(w),0.37375,Oz(w),0.37375
Iku sake,0.42,Oz(w),10,LB,surimi,0.2678125,Oz(w),0.11248125,Oz(w),0.11248125
Iku sake,0.017,Oz(w),500,Un,Nory seaweed,0.25,Oz(w),0.00425,Oz(w),0.00425
Iku sake,0.35,Oz(w),2.2,LB,Ikura,2.7468749999999997,Oz(w),0.9614062499999998,Oz(w),0.9614062499999998
Iku sake,0.35,,1,Oz(v),ponzu sauce,0.216,0,0.0756,0,0.0756
Iku sake,0.07,,2.2,LB,wasabi,0.45312499999999994,0,0.03171875,0,0.03171875
Iku sake,0.1,,5,LB,ginger,0.1875,0,0.018750000000000003,0,0.018750000000000003
Iku sake,0.17,,512,Oz(v),soy sauce,0.11080078125,0,0.0188361328125,0,0.0188361328125
Iku sake,,,,,,,TOTAL INGREDIENT COST,,,1.5967923828125
Iku sake,,,,,,,15% Q FACTOR,,,0.15967923828125
Iku sake,,,,,,,RECIPE COST,,,1.7564716210937499
Iku sake,,,,,,,PORTION COST,,,0.009148289693196613
Iku sake,PROCEDURE:,,,,,,ADDITIONAL COST,,,0.5
Iku sake,,,,,,,TOTAL COST,,,2.2656199107869464
Iku sake,,,,,,,DESIRED FOOD COST %,,,0.3
Iku sake,,,,,,,DESRIRED MENU PRICE,,,7.552066369289822
Iku sake,,,,,,,CURRENT PRICE,,,7,9
Iku sake,,,,,,,VARIANCE,,,-0.5520663692898218
Iku sake,,,,,,,ACTUAL FOOD COST,,,0.32365998725527806
