__Recipe,RECIPE NAME:,,Missing purchase quantity of ingredient,,,Missing unitary cost of ingredient,0,-,0,-
Chef Fried Rice beef,MENU CATEGORY:,,Combinations,,1
Chef Fried Rice beef,RECIPE,,AS PURCHASED,,,INVOICE,,RECIPE,,INDIVIDUAL
Chef Fried Rice beef,QTY,UNIT,QTY,UNIT,INGREDIENT,COST,UNIT,COST,UNIT,INGREDIENT COST
Chef Fried Rice beef,7.76,Un,50,LB,rice,0.075,Un,0.582,Un,0.582
Chef Fried Rice beef,0.7,Un,1,LB,green pepper,0.15625,Un,0.109375,Un,0.109375
Chef Fried Rice beef,0.35,,56,Oz(v),sesame oil,0.5485714285714286,0,0.192,0,0.192
Chef Fried Rice beef,0.07,,2,LB,chives,0.5,0,0.035,0,0.035
Chef Fried Rice beef,0.7,,25,LB,carrot,0.035,0,0.0245,0,0.0245
Chef Fried Rice beef,4,,33.81,Oz(v),japanese sauce,0.1520260278024253,0,0.6081041112097012,0,0.6081041112097012
Chef Fried Rice beef,0.07,,2,LB,hondashi,1.4625,0,0.10237500000000001,0,0.10237500000000001
Chef Fried Rice beef,0.7,,2.5,LB,mushroom,0.32375,0,0.22662499999999997,0,0.22662499999999997
Chef Fried Rice beef,0.7,,1,LB,pearl onion,0.09375,0,0.06562499999999999,0,0.06562499999999999
Chef Fried Rice beef,1,,180,Un,egg,0.24666666666666665,0,0.24666666666666665,0,0.24666666666666665
Chef Fried Rice beef,0.35,,5,LB,bean sprout,0.1375,0,0.048125,0,0.048125
Chef Fried Rice beef,4,,10,LB,sirloin,0.2984375,0,1.19375,0,1.19375
Chef Fried Rice beef,,,,,,,TOTAL INGREDIENT COST,,,3.4341457778763687
Chef Fried Rice beef,,,,,,,15% Q FACTOR,,,0.3434145777876369
Chef Fried Rice beef,,,,,,,RECIPE COST,,,3.7775603556640056
Chef Fried Rice beef,,,,,,,PORTION COST,,,0.019674793519083363
Chef Fried Rice beef,PROCEDURE:,,,,,,ADDITIONAL COST,,,0.5
Chef Fried Rice beef,,,,,,,TOTAL COST,,,4.29723514918309
Chef Fried Rice beef,,,,,,,DESIRED FOOD COST %,,,0.3
Chef Fried Rice beef,,,,,,,DESRIRED MENU PRICE,,,14.324117163943633
Chef Fried Rice beef,,,,,,,CURRENT PRICE,,,22
Chef Fried Rice beef,,,,,,,VARIANCE,,,7.675882836056367
Chef Fried Rice beef,,,,,,,ACTUAL FOOD COST,,,0.19532887041741318
Chef Fried Rice beef,,,,,,,PVP MENU UBER,,,22
Chef Fried Rice beef,,,,,,,COM 25%,,,5.5
Chef Fried Rice beef,,,,,,,PVP FINAL,,,16.5
Chef Fried Rice beef,,,,,,,MARGEN,,,0.7395615061101157
