__Recipe,D
D Pork,RECIPE NAME:,,Missing purchase quantity of ingredient,,,Missing unitary cost of ingredient,0,-,0,-
D Pork,MENU CATEGORY:,,Combinations,,1
D Pork,RECIPE,,AS PURCHASED,,,INVOICE,,RECIPE,,INDIVIDUAL
D Pork,QTY,UNIT,QTY,UNIT,INGREDIENT,COST,UNIT,COST,UNIT,INGREDIENT COST
D Pork,6,Un,120,Un,dumpling pork,0.5209166666666667,Un,3.1255,Un,3.1255
D Pork,2,Un,1,Oz(v),tempura sauce,0.1,Un,0.2,Un,0.2
D Pork,0.07,Un,2,LB,chives,0.5,Un,0.035,Un,0.035
D Pork,1,Un
D Pork,1,Un
D Pork,,,,,,,TOTAL INGREDIENT COST,,,3.3605000000000005
D Pork,,,,,,,15% Q FACTOR,,,0.33605000000000007
D Pork,,,,,,,RECIPE COST,,,3.6965500000000007
D Pork,,,,,,,PORTION COST,,,0.019252864583333338
D Pork,PROCEDURE:,,,,,,ADDITIONAL COST,,,0.5
D Pork,,,,,,,TOTAL COST,,,4.215802864583334
D Pork,,,,,,,DESIRED FOOD COST %,,,0.3
D Pork,,,,,,,DESRIRED MENU PRICE,,,14.05267621527778
D Pork,,,,,,,CURRENT PRICE,,,18
D Pork,,,,,,,VARIANCE,,,3.9473237847222205
D Pork,,,,,,,ACTUAL FOOD COST,,,0.23421127025462965
D Pork,,,,,,,PVP MENU UBER,,,18
D Pork,,,,,,,COM 25%,,,4.5
D Pork,,,,,,,PVP FINAL,,,13.5
D Pork,,,,,,,MARGEN,,,0.6877183063271604
