__Recipe,RECIPE NAME:,,Tuna
Tuna,MENU CATEGORY:,,Sushi,,1
Tuna,RECIPE,,AS PURCHASED,,,INVOICE,,RECIPE,,INDIVIDUAL
Tuna,QTY,UNIT,QTY,UNIT,INGREDIENT,COST,UNIT,COST,UNIT,INGREDIENT COST
Tuna,0.52,Oz(w),20,LB,Tuna,0.746875,Oz(w),0.38837499999999997,Oz(w),0.38837499999999997
Tuna,0.52,Oz(w),200,LB,Sushi rice,0.05,Oz(w),0.026000000000000002,Oz(w),0.026000000000000002
Tuna,0.07,,2.2,LB,wasabi,0.45312499999999994,0,0.03171875,0,0.03171875
Tuna,0.1,,5,LB,ginger,0.1875,0,0.018750000000000003,0,0.018750000000000003
Tuna,,,,,,,TOTAL INGREDIENT COST,,,0.46484375
Tuna,,,,,,,15% Q FACTOR,,,0.046484375
Tuna,,,,,,,RECIPE COST,,,0.511328125
Tuna,,,,,,,PORTION COST,,,0.0026631673177083333
Tuna,PROCEDURE:,,,,,,ADDITIONAL COST,,,0.5
Tuna,,,,,,,TOTAL COST,,,1.0139912923177083
Tuna,,,,,,,DESIRED FOOD COST %,,,0.3
Tuna,,,,,,,DESRIRED MENU PRICE,,,3.379970974392361
Tuna,,,,,,,CURRENT PRICE,,,5
Tuna,,,,,,,VARIANCE,,,1.6200290256076388
Tuna,,,,,,,ACTUAL FOOD COST,,,0.20279825846354166
