__Recipe,RECIPE NAME:,,Missing purchase quantity of ingredient,,,Missing unitary cost of ingredient,0,-,0,-
Chef Lo Mein special,MENU CATEGORY:,,Combinations,,1
Chef Lo Mein special,RECIPE,,AS PURCHASED,,,INVOICE,,RECIPE,,INDIVIDUAL
Chef Lo Mein special,QTY,UNIT,QTY,UNIT,INGREDIENT,COST,UNIT,COST,UNIT,INGREDIENT COST
Chef Lo Mein special,6.35,Un,30,LB,chinese noodle,0.12083333333333333,Un,0.7672916666666666,Un,0.7672916666666666
Chef Lo Mein special,0.7,Un,1,LB,yellow zucchini,0.121875,Un,0.0853125,Un,0.0853125
Chef Lo Mein special,0.35,,56,Oz(v),sesame oil,0.5485714285714286,0,0.192,0,0.192
Chef Lo Mein special,0.07,,2,LB,chives,0.5,0,0.035,0,0.035
Chef Lo Mein special,0.035,,18,Un,white sesame,0.5583333333333333,0,0.01954166666666667,0,0.01954166666666667
Chef Lo Mein special,4,,33.81,Oz(v),japanese sauce,0.1520260278024253,0,0.6081041112097012,0,0.6081041112097012
Chef Lo Mein special,0.07,,2,LB,hondashi,1.4625,0,0.10237500000000001,0,0.10237500000000001
Chef Lo Mein special,0.035,,1.32,LB,togarashi,0.7291666666666666,0,0.025520833333333333,0,0.025520833333333333
Chef Lo Mein special,1.76,,20,LB,broccoli,0.08865625,0,0.156035,0,0.156035
Chef Lo Mein special,1.76,,1,LB,pearl onion,0.09375,0,0.165,0,0.165
Chef Lo Mein special,1,,1,LB,red pepper,0.203125,0,0.203125,0,0.203125
Chef Lo Mein special,0.35,,5,LB,bean sprout,0.1375,0,0.048125,0,0.048125
Chef Lo Mein special,1,,1,LB,pork diced,0.274375,0,0.274375,0,0.274375
Chef Lo Mein special,1,,10,LB,sirloin,0.2984375,0,0.2984375,0,0.2984375
Chef Lo Mein special,1,,10,LB,shrimp 2125,0.39425,0,0.39425,0,0.39425
Chef Lo Mein special,5,,1,LB,chicken,0.125,0,0.625,0,0.625,1.5920625
Chef Lo Mein special,,,,,,,TOTAL INGREDIENT COST,,,3.999493277876368
Chef Lo Mein special,,,,,,,15% Q FACTOR,,,0.3999493277876368
Chef Lo Mein special,,,,,,,RECIPE COST,,,4.399442605664005
Chef Lo Mein special,,,,,,,PORTION COST,,,0.02291376357116669
Chef Lo Mein special,PROCEDURE:,,,,,,ADDITIONAL COST,,,0.5
Chef Lo Mein special,,,,,,,TOTAL COST,,,4.922356369235171
Chef Lo Mein special,,,,,,,DESIRED FOOD COST %,,,0.3
Chef Lo Mein special,,,,,,,DESRIRED MENU PRICE,,,16.407854564117237
Chef Lo Mein special,,,,,,,CURRENT PRICE,,,23
Chef Lo Mein special,,,,,,,VARIANCE,,,6.592145435882763
Chef Lo Mein special,,,,,,,ACTUAL FOOD COST,,,0.21401549431457265
Chef Lo Mein special,,,,,,,PVP MENU UBER,,,23
Chef Lo Mein special,,,,,,,COM 25%,,,5.75
Chef Lo Mein special,,,,,,,PVP FINAL,,,17.25
Chef Lo Mein special,,,,,,,MARGEN,,,0.7146460075805698
